Taxar,ID_analysis,Provyteareal,Both Pine cover,Pine_proportion,Birch cover,Aspen cover,Rowan cover,Salix cover ,Oak,RASE_proportion,RASE cover,RASE presence,NordKoordinat,OstKoordinat,Forest_class,HuggnKlass,ViktﾄlgSpillh,Moose pellet groups,Moose presence ,Wolf territory,Time since establishment,Small,Small roads,Big roads,Pellet counts,Inventetad 舁gspillningarea m2,Viktad舁gspillniningsAreal(ha)
2010,2.01031E+11,153.94,0,0,0,0,0,0,0,0,0,0,6863074,620248,4,41,0,0,0,0,0,0.6088,608.7765242,896.229096,0,38.48,4234.456115
2005,2.00531E+11,153.94,2,0.012992075,2,0,2,0,0,0.012992075,2,1,6867966,508012,3,31,0,0,0,0,0,0.609,608.9536352,4208.02577,0,38.48,3097.838947
2016,2.01631E+11,153.94,2.1,0.013641679,2,0,0,0.1,0,0.000649604,0.1,1,6612268,329327,3,31,0,0,0,1,4,0.6095,609.5015274,1587.495196,0,38.48,2591.433958
2006,2.00642E+11,153.94,5,0.032480187,5,0,5,0,0,0.032480187,5,1,6645951,529083,3,31,0,0,0,0,0,0.6096,609.5880798,4538.349394,0,38.48,3222.462857
2011,2.0113E+11,153.94,0,0,0,0,0.5,0,0,0.003248019,0.5,1,6763660,585481,3,31,0,0,0,1,9,0.6101,610.1489418,5519.698697,0,38.48,2107.208333
2009,2.00931E+11,153.94,0,0,0,0,0,0,0,0,0,0,6885492,614959,4,42,0,0,0,0,0,0.6104,610.3807177,2970.41437,0,38.48,3588.959756
2012,2.0123E+11,153.94,0.5,0.003248019,0.5,0,0,0,0,0,0,0,6729963,406468,3,31,0,0,0,1,4,0.611,610.963063,13255.68579,0,38.48,2896.359936
2005,2.0053E+11,153.94,0,0,0,0,0,0,0,0,0,0,6592373,327472,4,42,0,0,0,0,0,0.6113,611.3178107,1364.568991,0,38.48,3060.892231
2003,2.00341E+11,153.94,42,0.272833572,3,0,0,0,0,0,0,0,6432553,439688,3,31,841351.1606,1,1,0,0,0.6118,611.7775484,2106.948758,1,38.48,3237.519266
2015,2.0153E+11,153.94,0,0,0,0,0,0,0,0,0,0,6751462,362662,4,42,0,0,0,1,27,0.6128,612.8141361,6040.069414,0,38.48,2529.942305
2008,2.0083E+11,153.94,5,0.032480187,5,0,0,0,0,0,0,0,6634545,327155,2,21,0,0,0,1,10,0.613,612.9663888,2692.396085,0,38.48,2921.231749
2006,2.00631E+11,153.94,2,0.012992075,2,0,2,0,0,0.012992075,2,1,6783263,448578,2,22,0,0,0,1,1,0.6131,613.1138372,1018.267878,0,38.48,3032.430537
2008,2.0083E+11,153.94,12,0.077952449,12,0,2,0,0,0.012992075,2,1,6652803,389899,2,21,0,0,0,1,2,0.6132,613.1676083,3519.400951,0,38.48,2921.231749
2004,2.00441E+11,153.94,2,0.012992075,2,0,2,0,0,0.012992075,2,1,6503078,320505,4,42,0,0,0,1,1,0.6133,613.2644472,2318.478043,0,38.48,2324.84
2012,2.0123E+11,153.94,0.5,0.003248019,0.5,0,0.5,0,0,0.003248019,0.5,1,6765440,485978,4,41,0,0,0,1,5,0.6133,613.3375699,4833.17647,0,38.48,2896.359936
2009,2.00951E+11,153.94,0,0,0,0,0,0,0,0,0,0,6394994,332751,4,42,0,0,0,0,0,0.6136,613.6017191,1785.989397,0,38.48,3389.943273
2008,2.0083E+11,153.94,0,0,0,0,0,0,0,0,0,0,6676106,415115,4,42,0,0,0,1,5,0.6141,614.0684426,760.569675,0,38.48,2921.231749
2009,2.00931E+11,153.94,0,0,0,0,0,0,0,0,0,0,6892106,544390,3,32,0,0,0,0,0,0.6144,614.392858,6940.168797,0,38.48,3588.959756
2009,2.00931E+11,153.94,2,0.012992075,2,0,2,0,0,0.012992075,2,1,6838850,481079,3,33,0,0,0,1,1,0.615,615.0208928,4861.831871,0,38.48,3588.959756
2010,2.0103E+11,153.94,0,0,0,0,0,0,0,0,0,0,6747685,382758,4,41,0,0,0,0,0,0.6151,615.1242167,7626.59856,0,38.48,4492.888596
2010,2.0102E+11,153.94,0,0,0,0,0,0,0,0,0,0,6829414,413014,3,31,0,0,0,0,0,0.6153,615.2732503,3432.597276,0,38.48,3775.96375
2007,2.0073E+11,153.94,8,0.051968299,8,0,0,0,0,0,0,0,6625890,330576,3,31,0,0,0,1,10,0.6163,616.3017704,2163.286742,0,38.48,2667.652604
2003,2.00331E+11,153.94,0,0,2,2,2,0,0,0.02598415,4,1,6797093,434910,2,23,3261666.594,4,1,0,0,0.6168,616.7830756,2440.334658,4,38.48,3137.723264
2012,2.0123E+11,153.94,0,0,0,0,0,0,0,0,0,0,6729194,382979,4,42,0,0,0,1,18,0.6169,616.9315762,3428.194941,0,38.48,3241.70443
2008,2.0082E+11,153.94,0,0,0,0,0,0,0,0,0,0,6861944,377136,2,22,0,0,0,0,0,0.6175,617.4774136,616.335023,0,38.48,5330.772353
2007,2.00731E+11,153.94,0,0,0,2,0,0,0,0.012992075,2,1,6782480,425100,3,31,1565599.965,2,1,0,0,0.618,617.9730163,4724.79778,2,38.48,3012.214333
2003,2.0033E+11,153.94,0,0,0,0,0,0,0,0,0,0,6577733,357140,3,31,0,0,0,1,3,0.6187,618.6513427,3483.596355,0,38.48,2783.6375
2012,2.0123E+11,153.94,36,0.233857347,36,0,0,0,0,0,0,0,6733959,486863,3,31,0,0,0,1,6,0.6187,618.7269946,1163.650929,0,38.48,2896.359936
2008,2.0083E+11,153.94,0,0,0,0,0,0,0,0,0,0,6733747,387412,3,33,0,0,0,0,0,0.6189,618.875824,2878.870352,0,38.48,2921.231749
2011,2.01131E+11,118.51,0.5,0.004219053,0.5,0,0,0,0,0,0,0,6787702,427226,3,31,0,0,0,0,0,0.6189,618.933362,1011.728692,0,37.5,2995.408097
2008,2.00841E+11,153.94,8,0.051968299,8,0,0,0,0,0,0,0,6523202,314468,2,23,0,0,0,1,7,0.6193,619.291757,1229.351319,0,38.48,3099.786667
2006,2.00631E+11,153.94,10,0.064960374,2,0,0,8,0,0.051968299,8,1,6800121,559832,4,41,822364.6413,1,1,1,2,0.62,619.9818329,1430.986794,1,38.48,3164.45914
2009,2.0093E+11,153.94,0,0,0,0,0,0,0,0,0,0,6807466,530450,3,33,0,0,0,1,4,0.6202,620.1913556,3568.908706,0,38.48,3588.959756
2015,2.0153E+11,153.94,2,0.012992075,2,0,0,0,0,0,0,0,6688252,393625,4,42,0,0,0,1,12,0.6203,620.3221074,1181.5124,0,38.48,2529.942305
2014,2.01431E+11,153.94,0.1,0.000649604,0.1,0,1,0,0,0.006496037,1,1,6632504,354163,3,31,0,0,0,0,0,0.6206,620.6003989,924.6392,0,38.48,2431.052052
2016,2.0163E+11,153.94,0,0,0,0,0.1,0,0,0.000649604,0.1,1,6714410,395076,3,32,0,0,0,1,17,0.621,620.9555052,321.794721,0,38.48,2591.433958
2011,2.0113E+11,153.94,0.5,0.003248019,0.5,0,0,0,0,0,0,0,6674387,398628,3,31,0,0,0,1,6,0.621,621.0343473,1150.008579,0,38.48,3354.951747
2008,2.0083E+11,153.94,0,0,0,0,0,0,0,0,0,0,6607271,385960,4,42,0,0,0,0,0,0.6214,621.3707107,1703.819408,0,38.48,2921.231749
2008,2.00831E+11,153.94,2,0.012992075,2,0,2,0,0,0.012992075,2,1,6844585,621468,2,22,1330085.42,2,1,0,0,0.6215,621.4553031,1318.558325,2,38.48,2559.084348
2015,2.0153E+11,153.94,4,0.02598415,3,0,0,1,0,0.006496037,1,1,6787377,517221,3,31,0,0,0,1,13,0.6215,621.477459,2635.114675,0,38.48,2926.151067
2009,2.00941E+11,153.94,2,0.012992075,2,0,0,0,0,0,0,0,6479419,464119,4,41,0,0,0,0,0,0.6225,622.4583454,1055.134566,0,38.48,2940.746667
2014,2.0143E+11,153.94,2,0.012992075,2,0,0,0,0,0,0,0,6748159,441630,4,41,0,0,0,0,0,0.6229,622.865515,4677.934145,0,38.48,2620.433791
2010,2.0103E+11,153.94,0,0,0,0,0,0,0,0,0,0,6801591,419567,1,11,0,0,0,1,2,0.6229,622.9099974,528.645816,0,38.48,3105.375601
2007,2.00731E+11,153.94,0,0,0,0,0,0,0,0,0,0,6782980,425093,4,42,0,0,0,0,0,0.6234,623.4225038,4240.658409,0,38.48,3012.214333
2012,2.01241E+11,153.94,2,0.012992075,2,0,0.5,0,0,0.003248019,0.5,1,6418993,392480,3,31,0,0,0,0,0,0.6235,623.5431779,1688.048597,0,38.48,2367.57614
2003,2.0033E+11,153.94,2,0.012992075,0,0,0,2,0,0.012992075,2,1,6711773,405976,4,42,723398.5187,1,1,0,0,0.6236,623.6222083,5835.94401,1,38.48,2783.6375
2010,2.0103E+11,153.94,2,0.012992075,2,0,2,0,0,0.012992075,2,1,6820186,428338,4,41,0,0,0,0,0,0.6249,624.8725556,12564.77422,0,38.48,3105.375601
2011,2.01131E+11,153.94,0,0,0,0,0.5,0,0,0.003248019,0.5,1,6848561,579430,3,33,0,0,0,0,0,0.625,624.9776053,789.344734,0,38.48,2724.950926
2009,2.00942E+11,153.94,0,0,0,0,0,0,0,0,0,0,6589451,469990,4,41,0,0,0,1,6,0.625,624.9878329,362.033048,0,38.48,2205.451429
2007,2.00731E+11,153.94,50,0.324801871,42,0,0,8,0,0.051968299,8,1,6741918,419103,2,23,0,0,0,0,0,0.6255,625.4723042,3724.591939,0,38.48,3012.214333
2014,2.01441E+11,153.94,0,0,0,0.1,0.1,0,0,0.001299207,0.2,1,6503712,320042,4,42,838163.7792,1,1,1,8,0.6258,625.7849592,2920.013386,1,38.48,3225.254222
2003,2.0033E+11,153.94,0,0,0,0,0,0,0,0,0,0,6712746,404461,4,42,0,0,0,0,0,0.6258,625.8213776,6543.135788,0,38.48,2783.6375
2006,2.00642E+11,153.94,0,0,0,0,0,0,0,0,0,0,6541813,316041,3,31,0,0,0,1,9,0.626,625.9961064,2071.78655,0,38.48,3099.786667
2004,2.0043E+11,153.94,2,0.012992075,2,0,0,0,0,0,0,0,6733676,439690,3,32,0,0,0,0,0,0.6264,626.4368259,3591.778287,0,38.48,2763.499388
2011,2.01141E+11,153.94,3,0.019488112,3,0,0,0,0,0,0,0,6436724,337083,4,42,0,0,0,0,0,0.6276,627.5684689,1439.881596,0,38.48,2060.333435
2004,2.00431E+11,153.94,3,0.019488112,3,0,2,0,0,0.012992075,2,1,6888759,572731,3,31,0,0,0,0,0,0.6278,627.7837184,7064.009382,0,38.48,3773.008974
2007,2.0073E+11,153.94,2,0.012992075,2,0,0,0,0,0,0,0,6703254,404582,2,21,1386513.828,2,1,1,3,0.6286,628.6123267,1131.969818,2,38.48,2667.652604
2008,2.0083E+11,153.94,2,0.012992075,2,0,2,0,0,0.012992075,2,1,6690095,577379,4,42,0,0,0,0,0,0.6291,629.0753271,378.740259,0,38.48,4429.726961
2004,2.00451E+11,153.94,0,0,0,0,0,0,0,0,0,0,6493650,306622,3,31,0,0,0,0,0,0.6292,629.2163988,1037.991505,0,38.48,4286.135172
2010,2.0103E+11,153.94,3,0.019488112,3,0,2,0,0,0.012992075,2,1,6819247,432840,2,23,0,0,0,0,0,0.6293,629.3386749,13387.15437,0,38.48,3105.375601
2011,2.01131E+11,153.94,1,0.006496037,0.5,0.5,0,0.5,0,0.006496037,1,1,6788710,427228,4,42,0,0,0,0,0,0.6298,629.8244971,89.228924,0,38.48,3073.688095
2011,2.01131E+11,153.94,0,0,0,0,0,0,0,0,0,0,6797530,496080,3,33,0,0,0,1,7,0.6302,630.1954044,9951.325814,0,38.48,3073.688095
2008,2.0083E+11,153.94,0,0,0,0,0,0,0,0,0,0,6658669,460802,3,31,0,0,0,1,10,0.6307,630.6937105,975.671542,0,38.48,2921.231749
2003,2.0033E+11,153.94,1,0.006496037,2.5,0,0.5,0,0,0.003248019,0.5,1,6633052,385449,2,21,723398.5187,2,1,0,0,0.6309,630.8686754,1593.562981,2,38.48,2783.6375
2004,2.00431E+11,153.94,0,0,0,0,0,0,0,0,0,0,6843782,573787,3,33,0,0,0,0,0,0.631,631.0199913,2642.899611,0,38.48,3773.008974
2011,2.0113E+11,153.94,2,0.012992075,2,0,0,0,0,0,0,0,6674387,398128,2,22,0,0,0,1,6,0.6321,632.1118491,1515.552739,0,38.48,3354.951747
2009,2.0093E+11,153.94,3,0.019488112,3,0,0,0,0,0,0,0,6755071,374655,4,41,0,0,0,1,19,0.6321,632.1153081,3590.178414,0,38.48,3623.980896
2014,2.0143E+11,153.94,35.1,0.228010913,35,0,0.1,0.1,0,0.001299207,0.2,1,6845371,551948,2,23,0,0,0,0,0,0.6322,632.2222706,3002.361026,0,38.48,2977.982083
2010,2.0103E+11,153.94,6,0.038976225,6,0,3,0,0,0.019488112,3,1,6633310,348155,3,31,0,0,0,0,0,0.6323,632.2837702,1457.389548,0,38.48,4492.888596
2011,2.0113E+11,153.94,1,0.006496037,0.5,0,0.5,0.5,0,0.006496037,1,1,6710588,414673,3,33,0,0,0,1,7,0.6325,632.5277768,700.000884,0,38.48,3073.688095
2010,2.0102E+11,153.94,5,0.032480187,5,0,0,0,0,0,0,0,6839847,408904,4,41,0,0,0,0,0,0.6336,633.5830119,753.407944,0,38.48,3775.96375
2004,2.00431E+11,153.94,69,0.448226582,69,0,0,0,0,0,0,0,6746880,375559,2,21,756280.2696,1,1,1,17,0.6337,633.6764584,1618.637929,1,38.48,2910.166477
2004,2.00431E+11,153.94,2,0.012992075,2,0,0,0,0,0,0,0,6807627,478766,3,31,0,0,0,0,0,0.6342,634.171694,663.075368,0,38.48,2763.499388
2004,2.00442E+11,153.94,2,0.012992075,2,0,0,0,0,0,0,0,6527576,330608,2,23,0,0,0,0,0,0.6343,634.2508111,112.76827,0,38.48,2324.84
2012,2.0123E+11,153.94,0,0,0,0,0.5,0,0,0.003248019,0.5,1,6732798,391917,3,31,0,0,0,1,2,0.635,634.9721189,5648.203556,0,38.48,3241.70443
2004,2.00431E+11,153.94,0,0,0,0,0,0,0,0,0,0,6884632,562282,3,31,0,0,0,0,0,0.6351,635.118609,1303.978308,0,38.48,3773.008974
2003,2.00331E+11,153.94,54,0.350786021,3,0,0,2,0,0.012992075,2,1,6768718,525230,2,22,1630833.297,2,1,0,0,0.6356,635.5898807,2725.32355,2,38.48,3137.723264
2010,2.0103E+11,153.94,0,0,0,0,0,0,0,0,0,0,6690702,506404,2,21,0,0,0,1,1,0.6357,635.7094538,2208.236025,0,38.48,3105.375601
2007,2.00731E+11,153.94,21,0.136416786,19,0,0,2,0,0.012992075,2,1,6828415,542990,2,23,0,0,0,0,0,0.6362,636.1789806,1942.92077,0,38.48,3773.008974
2012,2.01241E+11,153.94,0,0,0,0,0,0,0,0,0,0,6467400,461863,4,41,0,0,0,0,0,0.6364,636.3645294,161.02237,0,38.48,2113.111377
2009,2.0093E+11,153.94,0,0,0,0,0,0,0,0,0,0,6660779,388807,3,31,0,0,0,1,2,0.637,637.0324126,2083.844172,0,38.48,3623.980896
2015,2.0153E+11,153.94,8,0.051968299,8,0,4,0,0,0.02598415,4,1,6861731,609309,2,23,0,0,0,0,0,0.6372,637.1597092,1414.34556,0,38.48,3465.288242
2003,2.00331E+11,153.94,6,0.038976225,0,0,0,0,0,0,0,0,6797591,434909,2,21,0,0,0,0,0,0.6373,637.2771754,2909.294509,0,38.48,3137.723264
2005,2.0053E+11,153.94,0,0,0,0,0,0,0,0,0,0,6718142,395903,4,42,795450.164,1,1,1,3,0.6374,637.4373151,1059.227128,1,38.48,3060.892231
2012,2.01231E+11,153.94,0,0,0,0,0.5,0,0,0.003248019,0.5,1,6785718,590700,4,42,0,0,0,0,0,0.6385,638.547953,1681.07087,0,38.48,3164.45914
2009,2.0093E+11,153.94,0,0,0,0,0,0,0,0,0,0,6784032,535238,3,31,0,0,0,1,6,0.6395,639.4916162,11747.13853,0,38.48,4518.3215
2003,2.0033E+11,153.94,0,0,0,0,0,0,0,0,0,0,6627502,380516,3,31,0,0,0,0,0,0.6395,639.5311627,2568.706692,0,38.48,2783.6375
2013,2.0133E+11,153.94,12,0.077952449,12,0,2.5,0,0,0.016240094,2.5,1,6740865,412144,3,31,0,0,0,0,0,0.6403,640.2809937,2506.473031,0,38.48,2522.544023
2003,2.0033E+11,153.94,0,0,2,0,0,0,0,0,0,0,6652661,436685,3,33,0,0,0,1,1,0.6413,641.2769326,2213.804152,0,38.48,2783.6375
2009,2.0093E+11,153.94,0,0,0,0,0,0,0,0,0,0,6784532,535231,3,32,0,0,0,1,6,0.6426,642.5871561,11544.66594,0,38.48,4518.3215
2013,2.0133E+11,153.94,4,0.02598415,4,0,0,0,0,0,0,0,6835875,497632,4,42,0,0,0,1,5,0.6429,642.9137181,964.400889,0,38.48,3176.514222
2005,2.00551E+11,153.94,8,0.051968299,8,0,0,0,0,0,0,0,6534618,295631,3,33,0,0,0,1,3,0.6434,643.4344349,3872.670374,0,38.48,3329.408571
2007,2.00731E+11,153.94,2,0.012992075,2,2,2,0,0,0.02598415,4,1,6874660,563907,3,31,0,0,0,0,0,0.6436,643.6453,4512.929867,0,38.48,3773.008974
2016,2.0163E+11,153.94,1,0.006496037,1,0,1,0,0,0.006496037,1,1,6816303,443245,3,31,760434.2689,1,1,0,0,0.6437,643.6673018,10964.68153,1,38.48,2926.151067
2003,2.0033E+11,153.94,0,0,0,0,0,0,0,0,0,0,6688750,526210,3,31,0,0,0,0,0,0.6437,643.6911248,328.513632,0,38.48,3137.723264
2007,2.00731E+11,153.94,2,0.012992075,0,0,2,2,42,0.298817721,46,1,6768543,429763,3,31,0,0,0,0,0,0.6439,643.8738571,902.255551,0,38.48,3012.214333
2004,2.00431E+11,153.94,0,0,0,0,0,0,0,0,0,0,6759353,495353,4,41,0,0,0,0,0,0.6439,643.8797435,860.893698,0,38.48,2763.499388
2008,2.0083E+11,153.94,0,0,0,0,0,0,0,0,0,0,6625141,416729,4,42,0,0,0,0,0,0.6442,644.1531639,2888.954676,0,38.48,2921.231749
2012,2.01231E+11,153.94,0.5,0.003248019,0,0.5,0.5,0.5,0,0.009744056,1.5,1,6892661,589368,3,33,0,0,0,0,0,0.6446,644.6350658,1359.054811,0,38.48,3164.45914
2009,2.00941E+11,153.94,0,0,0,0,0,0,0,0,0,0,6436779,341892,4,42,0,0,0,0,0,0.6448,644.849359,1314.236415,0,38.48,2646.11451
2012,2.01231E+11,153.94,0.5,0.003248019,0.5,0,0.5,0,0,0.003248019,0.5,1,6786208,590701,4,41,0,0,0,0,0,0.6459,645.9436937,1812.501042,0,38.48,3164.45914
2006,2.0063E+11,153.94,0,0,0,0,0,0,0,0,0,0,6695651,600109,4,41,0,0,0,0,0,0.6461,646.1457186,2142.638179,0,38.48,3160.8125
2003,2.0033E+11,153.94,0,0,0,0,0,0,0,0,0,0,6679615,515323,4,42,0,0,0,0,0,0.6465,646.5181465,2442.326738,0,38.48,3137.723264
2008,2.00831E+11,153.94,0,0,0,0,0,0,0,0,0,0,6896597,543339,4,42,0,0,0,1,3,0.6465,646.5232998,8842.074508,0,38.48,2559.084348
2006,2.0063E+11,153.94,0,0,0,0,0,0,0,0,0,0,6597507,462346,3,31,0,0,0,0,0,0.6468,646.8113604,1601.523908,0,38.48,3187.900207
2005,2.00531E+11,153.94,0,0,0,0,0,0,0,0,0,0,6812618,438220,4,41,0,0,0,0,0,0.6471,647.1418973,9333.371233,0,38.48,2868.775556
2010,2.01051E+11,153.94,2,0.012992075,2,0,0,0,0,0,0,0,6475722,313793,4,41,0,0,0,0,0,0.6472,647.2011659,1888.175544,0,38.48,3160.11661
2011,2.01142E+11,153.94,0.5,0.003248019,0.5,0,0.5,0,0,0.003248019,0.5,1,6613837,469695,1,11,844630.7036,1,1,1,6,0.6473,647.2539232,1217.519368,1,38.48,3250.138947
2008,2.0083E+11,153.94,0,0,0,0,0,0,0,0,0,0,6800860,441060,4,41,0,0,0,0,0,0.6475,647.5004716,5550.093868,0,38.48,4429.726961
2006,2.0063E+11,153.94,5,0.032480187,3,0,0,2,0,0.012992075,2,1,6664263,485524,2,23,0,0,0,1,8,0.6478,647.8363869,825.585892,0,38.48,3032.430537
2016,2.0165E+11,153.94,3,0.019488112,1,0,0,2,0,0.012992075,2,1,6515257,310137,3,31,0,0,0,1,10,0.648,648.0383963,4259.292131,0,38.48,1866.62675
2015,2.0154E+11,153.94,8.1,0.052617903,8,0,0,0.1,0,0.000649604,0.1,1,6658410,593469,2,23,0,0,0,0,0,0.6484,648.4190857,564.59933,0,38.48,3624.085985
2016,2.0163E+11,153.94,0,0,0,0,0,0,0,0,0,0,6714910,394576,3,31,0,0,0,1,17,0.6488,648.8301959,634.973354,0,38.48,2591.433958
2010,2.0103E+11,153.94,3,0.019488112,3,0,0,0,0,0,0,0,6820247,432837,3,33,0,0,0,0,0,0.649,649.0202053,14383.749,0,38.48,3105.375601
2012,2.0123E+11,153.94,29,0.188385085,29,0,0,0,0,0,0,0,6755504,409630,2,21,0,0,0,1,1,0.6496,649.5931322,1294.71289,0,38.48,2896.359936
2004,2.0043E+11,153.94,3,0.019488112,3,0,0,0,0,0,0,0,6678444,459861,2,23,0,0,0,1,8,0.6497,649.6623823,3755.362182,0,38.48,2763.499388
2008,2.00831E+11,153.94,0,0,0,0,0,0,0,0,0,0,6887726,553444,3,31,0,0,0,0,0,0.6499,649.9004962,4119.174958,0,38.48,2559.084348
2005,2.0053E+11,153.94,0,0,0,0,0,0,0,0,0,0,6635954,336442,4,42,0,0,0,1,6,0.6501,650.1414923,2303.556453,0,38.48,3060.892231
2010,2.0103E+11,153.94,12,0.077952449,0,2,2,12,0,0.103936599,16,1,6673641,582591,4,42,807010.2914,1,1,0,0,0.6508,650.8349659,911.387512,1,38.48,3105.375601
2004,2.00431E+11,153.94,0,0,0,0,0,0,0,0,0,0,6808639,479753,4,42,0,0,0,0,0,0.6509,650.8989659,2027.436087,0,38.48,2763.499388
2014,2.0143E+11,153.94,1,0.006496037,1,0,0,0,0,0,0,0,6806510,402044,4,42,0,0,0,1,6,0.651,650.9772933,3830.166462,0,38.48,2620.433791
2015,2.0153E+11,153.94,15,0.097440561,15,0,0,0,0,0,0,0,6785880,518222,3,31,0,0,0,1,12,0.6511,651.0515141,845.599971,0,38.48,2926.151067
2013,2.0133E+11,153.94,0,0,0,0,0,0,0,0,0,0,6798393,535334,3,31,0,0,0,1,3,0.6511,651.128152,3028.157046,0,38.48,3176.514222
2005,2.0053E+11,153.94,6,0.038976225,3,0,2,3,0,0.032480187,5,1,6581597,386572,2,23,0,0,0,0,0,0.6513,651.3424088,1895.920695,0,38.48,3060.892231
2012,2.0122E+11,153.94,0.5,0.003248019,0.5,0,0,0,0,0,0,0,6865109,391079,4,42,0,0,0,1,2,0.6514,651.3692289,3251.195868,0,38.48,1562.467759
2016,2.0163E+11,153.94,2.1,0.013641679,2,0,1,0.1,0,0.007145641,1.1,1,6752010,416472,3,31,0,0,0,0,0,0.652,651.9851099,113.590402,0,38.48,2926.151067
2011,2.0113E+11,153.94,82,0.532675068,82,0,0.5,0,0,0.003248019,0.5,1,6708743,549661,2,22,0,0,0,0,0,0.6525,652.5466613,715.662479,0,38.48,3073.688095
2008,2.00841E+11,153.94,5,0.032480187,2,0,0,3,0,0.019488112,3,1,6444747,339393,4,41,0,0,0,1,1,0.653,652.9536864,1342.191654,0,38.48,2367.57614
2014,2.01431E+11,153.94,4.1,0.026633753,4,0,0.1,0.1,0,0.001299207,0.2,1,6594017,349644,3,32,0,0,0,1,6,0.6532,653.1625437,2562.119594,0,38.48,2431.052052
2015,2.0153E+11,153.94,15,0.097440561,8,0,0.1,7,0,0.046121866,7.1,1,6728941,611079,1,11,0,0,0,0,0,0.6533,653.268512,2358.414982,0,38.48,2818.822951
2013,2.0135E+11,122.55,0,0,0,0,0,0,0,0,0,0,6456760,309171,4,42,0,0,0,0,0,0.6534,653.4004549,663.6152,0,38.36,2089.325663
2009,2.00941E+11,153.94,0,0,0,0,0,0,0,0,0,0,6509070,336224,2,21,716051.4361,1,1,1,6,0.6535,653.4534083,2983.031819,1,38.48,2755.365926
2004,2.00431E+11,153.94,0,0,0,0,0,0,0,0,0,0,6889264,572216,3,32,0,0,0,0,0,0.6536,653.6452388,6673.212907,0,38.48,3773.008974
2011,2.01131E+11,153.94,0,0,0,0.5,0.5,0,0,0.006496037,1,1,6848061,579427,4,42,0,0,0,0,0,0.6536,653.6499309,1288.39603,0,38.48,2724.950926
2015,2.0153E+11,153.94,0,0,0,0,0,0,0,0,0,0,6851261,587289,3,33,0,0,0,0,0,0.6549,654.9288195,705.111849,0,38.48,3465.288242
2009,2.0093E+11,153.94,29,0.188385085,27,0,2,2,0,0.02598415,4,1,6625080,411732,3,31,0,0,0,0,0,0.6552,655.1638779,712.103946,0,38.48,3623.980896
2005,2.00531E+11,153.94,0,0,0,0,0,0,0,0,0,0,6774012,469180,2,21,0,0,0,0,0,0.6558,655.7775471,873.36076,0,38.48,2868.775556
2007,2.0073E+11,153.94,0,0,0,0,0,0,0,0,0,0,6596794,362400,3,31,693256.9138,1,1,0,0,0.6558,655.7826195,4793.065127,1,38.48,2667.652604
2004,2.00441E+11,153.94,0,0,0,0,0,0,0,0,0,0,6432380,391715,3,33,0,0,0,0,0,0.6562,656.1981138,140.575674,0,38.48,2522.464299
2006,2.00651E+11,153.94,0,0,0,0,0,0,0,0,0,0,6474469,305058,4,42,0,0,0,0,0,0.6575,657.5224897,1213.95009,0,38.48,2644.636596
2008,2.00841E+11,153.94,0,0,0,0,0,0,0,0,0,0,6444759,339795,3,33,0,0,0,1,1,0.6578,657.7842656,1226.55034,0,38.48,2367.57614
2010,2.0103E+11,153.94,3,0.019488112,3,0,2,0,0,0.012992075,2,1,6721577,495527,4,42,0,0,0,1,3,0.6579,657.8960674,1426.567983,0,38.48,3105.375601
2013,2.0134E+11,153.94,0.5,0.003248019,0.5,0,0,0,0,0,0,0,6656424,555342,3,31,0,0,0,0,0,0.6581,658.1472668,964.417154,0,38.48,3159.459577
2010,2.0103E+11,153.94,35,0.22736131,35,0,0,0,0,0,0,0,6724302,433504,3,31,0,0,0,1,1,0.6586,658.626263,2299.014416,0,38.48,3105.375601
2003,2.0032E+11,153.94,0,0,6,0,3,0,0,0.019488112,3,1,6876633,392549,2,21,0,0,0,0,0,0.659,658.9882266,1447.137658,0,38.48,5034.618333
2009,2.0093E+11,153.94,0,0,0,0,0,0,0,0,0,0,6603272,344534,3,33,0,0,0,1,1,0.6605,660.5037978,4060.709174,0,38.48,3623.980896
2016,2.0163E+11,153.94,2,0.012992075,1,0,0,1,0,0.006496037,1,1,6723003,437291,4,42,760434.2689,1,1,0,0,0.6608,660.7663095,3935.797586,1,38.48,2926.151067
2008,2.0083E+11,153.94,0,0,0,0,0,0,0,0,0,0,6607778,385953,4,41,759155.8599,1,1,0,0,0.662,661.9748322,1472.966307,1,38.48,2921.231749
2012,2.0123E+11,153.94,0,0,0,0,0,0,0,0,0,0,6748730,468703,3,33,0,0,0,1,6,0.6622,662.1581219,2867.227391,0,38.48,2896.359936
2006,2.0063E+11,153.94,8,0.051968299,8,0,0,0,0,0,0,0,6674421,539880,3,31,0,0,0,0,0,0.6622,662.1930447,1386.695647,0,38.48,3032.430537
2005,2.0053E+11,153.94,3,0.019488112,3,0,0,0,0,0,0,0,6731697,400734,4,42,0,0,0,0,0,0.663,663.0430246,12000.72358,0,38.48,3060.892231
2016,2.0163E+11,153.94,0.1,0.000649604,0.1,0,0,0,0,0,0,0,6698753,556291,4,41,0,0,0,1,1,0.6641,664.1088376,2052.053283,0,38.48,2926.151067
2009,2.0092E+11,153.94,0,0,0,0,0,0,0,0,0,0,6861221,399138,4,41,0,0,0,0,0,0.6641,664.1411093,5618.673233,0,38.48,7551.9275
